line_cd,company_cd,line_name,line_name_k,line_name_h,line_color_c,line_color_t,line_type,lon,lat,zoom,e_status,e_sort
99814,227,中村線,ナカムラセン,土佐くろしお鉄道中村線,,,,133.04988572057600,33.09467023474290,11,0,99814
99815,227,宿毛線,スクモセン,土佐くろしお鉄道宿毛線,,,,132.8310544980470,32.962600483511400,11,0,99815
99816,227,ごめん・なはり線,ゴメン・ナハリセン,土佐くろしお鉄道ごめん・なはり線,,,,133.82521650898400,33.51597712191060,11,0,99816
99817,228,ごめん線,ゴメンセン,土佐電鉄ごめん線,,,,133.59933624726300,33.56862858766870,13,0,99817
99818,228,伊野線,イノセン,土佐電鉄伊野線,,,,133.49190174651300,33.55242239209250,12,0,99818
99819,228,桟橋線,サンバシセン,土佐電鉄桟橋線,,,,133.54655881818000,33.55246841151920,14,0,99819
99901,229,甘木鉄道,アマギテツドウ,甘木鉄道,,,,130.58818008176200,33.41617992560380,12,0,99901
99902,230,伊田線,イダセン,平成筑豊鉄道伊田線,,,,130.7604366115920,33.700854533802000,12,0,99902
99903,230,糸田線,イトダセン,平成筑豊鉄道糸田線,,,,130.78873194181600,33.65906880564920,13,0,99903
99904,230,田川線,タガワセン,平成筑豊鉄道田川線,,,,130.9010037211910,33.666047994427300,12,0,99904
99928,230,門司港レトロ観光線,モジコウレトロカンコウセン,平成筑豊鉄道門司港レトロ観光線,,,,130.9659487989500,33.95269437674,15,0,99904
99905,231,福岡市営地下鉄空港線,フクオカシエイチカテツクウコウセン,福岡市営地下鉄空港線,#FFA500,,,130.383812849381,33.593568374055000,12,0,99905
99906,231,福岡市営地下鉄箱崎線,フクオカシエイチカテツハコザキセン,福岡市営地下鉄箱崎線,#00BFFF,,,130.4171162698410,33.61482657019070,14,0,99906
99907,231,福岡市営地下鉄七隈線,フクオカシエイチカテツナナクマセン,福岡市営地下鉄七隈線,#228B22,,,130.3667893544920,33.56708270016190,13,0,99907
99908,232,北九州モノレール,キタキュウシュウモノレール,北九州高速鉄道,,,,130.87351064873900,33.85609519990150,13,0,99908
99909,233,筑豊電気鉄道線,チクホウデンキテツドウセン,筑豊電気鉄道線,,,,130.7319842222060,33.8242559986339,12,0,99909
99910,234,西九州線(有田～伊万里),ニシキュウシュウセン,松浦鉄道西九州線(有田～伊万里),,,,129.8679219370520,33.22886096738500,12,0,99910
99911,234,西九州線(伊万里～佐世保),ニシキュウシュウセン,松浦鉄道西九州線(伊万里～佐世保),,,,129.7346398134580,33.28337205382690,11,0,99911
99912,235,島原鉄道線,シマバラテツドウセン,島原鉄道線,,,,130.19199456365600,32.76827488291590,11,0,99912
99913,236,長崎電軌１系統,ナガサキデンキイチゴウケイトウ,長崎電軌１系統,,,,129.86838866057200,32.7687290405174,13,0,99913
99914,236,長崎電軌３系統,ナガサキデンキサンゴウケイトウ,長崎電軌３系統,,,,129.8705407857230,32.768162520725300,13,0,99914
99915,236,長崎電軌４系統,ナガサキデンキヨンゴウケイトウ,長崎電軌４系統,,,,129.88416479895000,32.74760460000000,15,0,99915
99916,236,長崎電軌５系統,ナガサキデンキゴゴウケイトウ,長崎電軌５系統,,,,129.88161026191900,32.745533918802300,14,0,99916
99917,237,熊本電鉄本線,クマモトデンテツホンセン,熊本電鉄本線,,,,130.72980683270700,32.8506222457373,13,0,99917
99918,237,熊本電鉄上熊本線,クマモトデンテツカミクマモトセン,熊本電鉄上熊本線,,,,130.70907904760700,32.823570912231100,14,0,99918
99919,238,高森線,タカモリセン,南阿蘇鉄道高森線,,,,131.0451261359380,32.84393956616180,12,0,99919
99920,239,湯前線,ユノマエセン,くま川鉄道湯前線,,,,130.88113566406300,32.23914364285700,11,0,99920
99921,240,肥薩おれんじ鉄道線,ヒサツオレンジテツドウセン,肥薩おれんじ鉄道線,#ffa500,,,130.39137274078800,32.16841796835530,10,0,99921
99922,241,熊本市電Ａ系統,クマモトシデンエーライン,熊本市電Ａ系統,,,,130.72211009870600,32.79104219552130,13,0,99922
99923,241,熊本市電Ｂ系統,クマモトシデンビーライン,熊本市電Ｂ系統,,,,130.7203425727540,32.79798979396810,13,0,99923
99925,242,鹿児島市電１系統,カゴシマシデンイチケイトウ,鹿児島市電１系統,,,,130.5431421798540,31.563710494242600,13,0,99925
99926,242,鹿児島市電２系統,カゴシマシデンニケイトウ,鹿児島市電２系統,,,,130.5507183910160,31.581543618004000,14,0,99926
99927,243,ゆいレール,ユイレール,沖縄都市モノレール線,#E70F3F,,,127.68810912275400,26.212293793440100,13,0,99927
99423,244,日本海ひすいライン,ニホンカイヒスイライン,日本海ひすいライン,#3782bd,,,138.00562843680400,37.09275022236880,10,0,99417
99424,244,妙高はねうまライン,ミョウコウハネウマライン,妙高はねうまライン,#35c98e,,,138.00562843680400,37.09275022236880,10,0,99417
99425,245,あいの風とやま鉄道線,アイノカゼトヤマテツドウセン,あいの風とやま鉄道線,#00a556,,,137.21461293753200,36.684159937672000,10,0,99417
99426,246,IRいしかわ鉄道線,アイアールイシカワテツドウセン,IRいしかわ鉄道株式会社,#00a7e3,,,136.85206406749800,36.661886043477700,10,0,99417
31013,247,内部線,ウツベセン,内部線,,,,136.60513649804700,34.94951463470300,13,0,31013
31014,247,八王子線,ハチオウジセン,八王子線,,,,136.60779761377000,34.95820818544190,14,0,31014
99108,248,道南いさりび鉄道線,ドウナンイサリビテツドウセン,道南いさりび鉄道線,#246dac,,,140.5858612060550,41.72930517452590,11,0,99108
99618,249,大阪メトロ御堂筋線,オオサカメトロミドウスジセン,高速電気軌道第1号線,#FF0000,臙脂,,135.51183765507800,34.674645463964700,11,0,99618
99619,249,大阪メトロ谷町線,オオサカメトロタニマチセン,高速電気軌道第2号線,#800080,京紫,,135.55273192871100,34.67567107857250,12,0,99619
99620,249,大阪メトロ四つ橋線,オオサカメトロヨツバシセン,高速電気軌道第3号線,#0000FF,縹,,135.49365110919600,34.6579199592173,13,0,99620
99621,249,大阪メトロ中央線,オオサカメトロチュウオウセン,高速電気軌道第4号線,#008000,緑,,135.49574679359800,34.66777349393300,12,0,99621
99622,249,大阪メトロ千日前線,オオサカメトロセンニチマエセン,高速電気軌道第5号線,#FF00FF,紅梅,,135.51530017459800,34.676715098117400,13,0,99622
99623,249,大阪メトロ堺筋線,オオサカメトロサカイスジセン,高速電気軌道第6号線,#993300,マルーン,,135.50830001376900,34.67762311553100,13,0,99623
99624,249,大阪メトロ長堀鶴見緑地線,オオサカメトロナガホリツルミリョクチセン,高速電気軌道第7号線,#339966,萌黄,,135.5382456206930,34.69274887971050,12,0,99624
99652,249,大阪メトロ今里筋線,オオサカメトロイマザトスジセン,高速電気軌道第8号線,#FF6600,柑子,,135.55022387735200,34.71778192155540,13,0,99624
99625,249,大阪メトロ南港ポートタウン線,オオサカメトロナンコウポートタウンセン,大阪市高速電気軌道南港ポートタウン線,#00CCFF,セルリアンブルー,,135.44093093232400,34.62838186200800,13,0,99625
